,url,title
128,https://3billion.io/gene/VCPIP1/,VCPIP1
129,https://3billion.io/gene/VPS33B/,VPS33B
130,https://3billion.io/gene/VPS33A/,VPS33A
131,https://3billion.io/gene/VSIG8/,VSIG8
132,https://3billion.io/gene/VSIG4/,VSIG4
133,https://3billion.io/gene/VSIG2/,VSIG2
134,https://3billion.io/gene/VSIG1/,VSIG1
135,https://3billion.io/gene/VWA5A/,VWA5A
136,https://3billion.io/gene/VASN/,VASN
137,https://3billion.io/gene/VASP/,VASP
138,https://3billion.io/gene/VAT1L/,VAT1L
139,https://3billion.io/gene/VDAC3/,VDAC3
140,https://3billion.io/gene/VDAC2/,VDAC2
141,https://3billion.io/gene/VDAC1/,VDAC1
142,https://3billion.io/gene/VSIR/,VSIR
143,https://3billion.io/gene/VN1R2/,VN1R2
144,https://3billion.io/gene/VN1R3/,VN1R3
145,https://3billion.io/gene/VN1R1/,VN1R1
146,https://3billion.io/gene/VN1R4/,VN1R4
147,https://3billion.io/gene/VN1R5/,VN1R5
148,https://3billion.io/gene/VGLL2/,VGLL2
149,https://3billion.io/gene/VGLL3/,VGLL3
150,https://3billion.io/gene/VGLL1/,VGLL1
151,https://3billion.io/gene/VGLL4/,VGLL4
152,https://3billion.io/gene/VCAN/,VCAN
